id,descripcion,hashtags,categoria,categoria_generadora,categoria_secundaria,es_ambiguo,tipo_post,nivel_ruido,etiqueta_ruidosa,entidades
4195,"JAJA mini update: actualizacion rara pero trae cosas buenas en Zaragoza con pantalla. Primero parecia un plan normal, luego entre risas y cero cobertura y acabamos diciendo que ns q decir JAJA; tambien altavoz pequeño haciendo milagros",#concierto,videojuegos,videojuegos,musica,True,long,medio,False,
4196,mochila en Toledo. no pido mas,#gym,deporte,deporte,,False,micro,bajo,False,
4197,nadie me preparo para sol flojo pero planazo mientras cae la tarde,#Atardecer,playa,playa,,False,short,medio,False,
4198,"plan improvisado: cancion triste para un plan feliz, random pero necesario",#urbano,musica,musica,,False,short,bajo,False,
4199,si esto no es felicidad entonces nada ruta por Sevilla buscando donde comer algo decente god,#viajes,cocina,cocina,viajes,True,short,medio,False,
4200,"plan improvisado: ruta pet friendly con parada para cafe, random pero necesario",#mascotas,animales,animales,,False,short,bajo,False,
4201,"Real Madrid aparecio en el plan: series de carrera con poca fe, mientras cae la tarde, zapatillas incluido",#friends,deporte,deporte,,False,medium,bajo,False,Real Madrid | Madrid
4202,"despues de mil vueltas, Formentera",#playa,playa,playa,,False,micro,bajo,False,Formentera
4203,literalmente viaje de finde para ver atardecer junto al mar en Pontevedra que locura jajaja,#Playa #Travel,viajes,viajes,playa,True,short,medio,False,
4204,"literalmente vuelo temprano con Quevedo en bucle y cafe malo. No encaja perfecto en una sola categoria, porque mezcla viajes, musica y un poco de vida real. top",#Musica #Turismo #Live,viajes,viajes,musica,True,long,medio,False,Quevedo
4205,no se como explicar esto pero hotel que acepta mascotas y paseo eterno por Tarifa que locura literal,,animales,animales,viajes,True,short,bajo,False,Tarifa
4206,"fortnite aparecio en el plan: boss facil hasta que deja de serlo, con gente buena, pantalla incluido en bucle 🎧",#gg #twitch,videojuegos,videojuegos,,False,medium,alto,False,Fortnite | Twitch
4207,"receta vista en TiTkok y cero medidas cerca de Tarifa. mientras cae la tarde, MasterChef de fondo y bro esto esta increible random",#update,cocina,cocina,,False,medium,bajo,False,MasterChef | Tarifa
4208,"escapada express con maleta pequeña cerca de Tokio. con una playlist random de fondo, Berlin de fondo y bro esto esta increible 😂",#RoadTrip #FYP #Turismo,viajes,viajes,,False,medium,bajo,False,Berlin | Tokio
4209,"perdido por murcia siguiendo una cancion de aitana, con ganas de repetir asi si 🎧",#Wanderlust,viajes,viajes,musica,True,medium,medio,False,Aitana
4210,formentera: sol flojo pero planazo y muy de hoy,#verano,playa,playa,,False,short,medio,False,Formentera
4211,no se como explicar esto pero entreno corto pero intenso; luego en modo desconectar y acabamos hablando de NBA xd,#Running,deporte,deporte,,False,medium,alto,False,NBA
4212,"vibe de hoy: chiringuito lleno pero la musica estaba increible, con gente buena no pido mas 🏁",#atardecer,playa,playa,musica,True,medium,bajo,False,
4213,"receta vista en TikTok y cero medidas. Entre cafe, mensajes sin responder y Dabiz Muñoz, el plan quedo raro pero 🎸",#Cena,cocina,cocina,,False,long,medio,False,Dabiz Muñoz
4214,"Decathlon aparecio en el plan: dia de pierna y luego sofa, con una playlist random de fondo, pollo incluido",#Entreno #Planazo,deporte,deporte,,False,medium,bajo,False,Decathlon
4215,"parada tecnia en mitad del viaje, asi si 🎸",#Drive,coches,coches,,False,micro,bajo,False,
4216,Aitana: playlist para conducir sin hablar y god,#Domingo #Live,musica,musica,,False,short,bajo,False,Aitana
4217,cafe en Tenerife. 🐱,#gta #domingo,videojuegos,videojuegos,,False,micro,bajo,False,Tenerife | GTA
4218,"me desperte pensando en esto: ruta larga con el BMW, maleta atras y cero ganas de llegar literalmente obsesionado",#Random,viajes,viajes,coches,True,short,bajo,False,BMW
4219,"me desperte pensando en esto: paseo por calas de Paris despues de perder el bus del hotel, despues de una semana eterna que locura",#sol,playa,playa,viajes,True,medium,bajo,False,Paris
4220,"Amsterdam aparecio en el plan: escapada express con maleta pequeña, con ganas de repetir, camara incluido ⚽",#planazo,viajes,viajes,,False,medium,alto,False,Amsterdam
4221,"me desperte pensando en esto: escapada a Guadalajara con bano rapido, hotel lejos y caminata por la costa god",#sol #hoy,playa,playa,viajes,True,short,bajo,False,
4222,"se tenia que decir playlist para conducir sin hablar cerca de Gran Canaria. entre risas y cero cobertura, Anuel de fondo y god; tambien paseo largo para despejar 🔥",#Running #Fitness,musica,musica,deporte,True,medium,bajo,False,Anuel
4223,"plan improvisado: vijae corto con el perro, maleta y demasiadas bolsas top 🏋️!!!",#PetFriendly,viajes,viajes,animales,True,short,alto,False,
4224,vibe de hoy: escapada express con maleta pequeña; luego porque a veces sale bien sin pensarlo y acabamos hablando de Ryanair 💀 xd,#Destino #Turismo,viajes,viajes,,False,medium,bajo,False,Ryanair
4225,parque nuevo descubierto de casualidad en Nueva York con pelota,#paseo #petfriendly,animales,animales,,False,short,bajo,False,parque
4226,"hoy tocaba airfryer salvando la noche, top!!!",#Foodie#Casero,viajes,cocina,,False,short,bajo,True,
4227,receta vista en TikTok y cero medidas en Nueva York con arroz estoy living,#cocina #random,cocina,cocina,,False,short,medio,False,
4228,"vibe de hoy: directo de noche con chat imposible. entre cafe, mensajes sin responder y gta, el plan quedo raro pero ns q decir jaja",,videojuegos,videojuegos,,False,long,medio,False,GTA
4229,"Toby y coche, muy de hoy 🍜",#chill #paseo,animales,animales,,False,micro,bajo,False,Toby
4230,"en bucle me desperte pensando en esto: brisa salada y cero prisa en londres con coche. primero parecia un plan normal, luego porque a veces sale bien sin pensarlo y acabamos diciendo que literalmente obsesionado",#calas,playa,playa,,False,long,bajo,False,
4231,"domingo raro y baño rapido, toalla mojada y temazo de Bad Bunny, porque a veces sale bien sin pensarlo muy de hoy",#Temazo,musica,musica,playa,True,medium,bajo,False,Bad Bunny
4232,Quevedo: tema en bucle desde por la mañana y literalmente obsesionado,#Pop,musica,musica,,False,short,bajo,False,Quevedo
4233,"despues del entreno tocaba lavar el coche, sin planear demasiado no pido mas",,deporte,deporte,coches,True,medium,bajo,False,
4234,siesta compartida despues de comer en londres con premio 🍣,#catlife,animales,animales,,False,short,bajo,False,
4235,"siesta compartida despues de comer cerca de Berlin. poqrue a veces sale bien sin pensarlo, no se",#doglife,animales,animales,,False,medium,bajo,False,Berlin
4236,"despues de mil vueltas, despues del entreno tocaba lavar el coche literalmente obsesionado",#partido,deporte,deporte,coches,True,short,bajo,False,
4237,"JAJA si esto no es felicidad entonces nada vije en coche por la costa, gps perdido y cafe de gasolinera literalmente obsesionado",#Ruta,coches,coches,viajes,True,short,bajo,False,
4238,"literal mini update: partido del Betis y cena improvisada en casa, sin planear demasiado ns q decir JAJA",#domingo,deporte,deporte,cocina,True,medium,bajo,False,Betis
4239,vibe de hoy: parking lleno y aun asi foto; luego porque a veces sale bien sin pensarlo y acabamos hablando de Mercedes se tenia que decir,,coches,coches,,False,medium,medio,False,Mercedes
4240,plan improvisado: viaje de finde para ver atardecer junto al mar en Amsterdam me renta demasiado ☀️,#chill #escapada #wanderlust #costa,viajes,viajes,playa,True,short,medio,False,Amsterdam
4241,hoy tocaba tren perdido por mirar el movil en Sevilla con coche; porque a veces sale bien sin pensarlo y me renta demasiado; tambien cancion triste para un plan feliz,#Pop#Destino,viajes,viajes,musica,True,medium,bajo,False,
4242,"despues de mil vueltas, paseo por la costa con una playlist random de fondo!!!",#Sol #Vibes,playa,playa,,False,short,bajo,False,
4243,"vibe de hoy: vacaciones con musica, playa y maleta medio rota en ibiza 🎧",#aventura#escapada#mar#calas#sinfiltros,playa,playa,viajes,True,short,bajo,False,Ibiza
4244,"hoy tocaba mercado local, cafe raro y plato de tortilla que saalvo el dia que locura",#Tapas,viajes,viajes,cocina,True,short,bajo,False,tortilla
4245,"no se como explicar esto pero atardecer cerca del mar con paseo largo y cero prisa, mientras cae la tarde literalmente obsesionado 🐱",,playa,playa,animales,True,medium,bajo,False,
4246,nadie me preparo para ruta pet friendly por Gran Canaria con parada de cafe no pido mas!!!,#roadtrip,animales,animales,viajes,True,short,bajo,False,
4247,domingo raro y parque modo chill 🐶,#SinFiltros #Memes #PetFriendly,animales,animales,,False,micro,medio,False,parque
4248,vibe de hoy: festival con demasiada gente en tokio con coche; despues de una semana eterna y asi si literal 🌊,#Domingo #Trabajo #Festival,viajes,musica,,False,medium,alto,True,Tokio
4249,domingo raro y tema en bucle desde por la mañana con una playlist random de fondo jajaja,#spotify #vibes,musica,musica,,False,short,bajo,False,Spotify
4250,"si esto no es felicidad entonces nada perdido por Pontevedra siguiendo una cancion de Quevedo, en modo desconectar me renta demasiado",#Aventura,musica,musica,viajes,True,medium,alto,False,Quevedo
4251,literal gato durmiendo encima y bueno!!!,#friends,animales,animales,,False,short,medio,False,
4252,Real Madrid: entreno corto pero intenso y ns q decir JAJA full,#Top #Workout,deporte,deporte,,False,short,alto,False,Real Madrid | Madrid
4253,Fue comercio m términos hora conseguir encuentran. link en bio oferta top literal,#StudyTok,animales,animales,,False,outlier,alto,False,
4254,plan improvisado: taper para mañana si sobrevive en malaga con cuchillo; en modo desconectar y literalmente obsesionado; tambien mapa abierto y cero orientacion ☀️,#cena,cocina,cocina,viajes,True,medium,bajo,False,
4255,"en bucle paseo largo para despejar, no pido mas",#partido #domingo,deporte,deporte,,False,micro,bajo,False,
4256,no puedo mas pseo por la costa en Londres con protector solar; mientras cae la tarde y ns q decir JAJA 🐶,#mar,playa,playa,,False,medium,bajo,False,
4257,full bad bunny: playlist para conducir sin hablar y random pero necesario,#Urbano #Chill,musica,musica,,False,short,medio,False,Bad Bunny
4258,xd proteina asi si xd,#Yummy#Foodie#Vibes,cocina,cocina,deporte,True,micro,bajo,False,
4259,"vibe de hoy: taper de arroz, entreno tarde y cero glamour, en modo desconectar ns q decir JAJA 😂",#padel #lunes,deporte,deporte,cocina,True,medium,medio,False,
4260,"despues de mil vueltas, festival con demasiada gente en plan tranquilo; tambien mision secundaria mas interesante que la principal random 🧳",#Chill,musica,musica,videojuegos,True,short,bajo,False,
4261,"me renta tema en bucle desde por la mañana cerca de amsterdam. con una playlist random de fondo, quevedo de fondo y top",#Live #Spotify,videojuegos,musica,,False,medium,bajo,True,Amsterdam | Spotify | Quevedo
4262,"tren perdido por mirar el movil cerca de valencia. con el movil sin bateria, berlin de fondo y god",,viajes,viajes,,False,medium,bajo,False,Berlin
4263,vibe de hoy: Nike,#Random #Partido,deporte,deporte,,False,micro,medio,False,Nike
4264,literalmente peaje random pero necesario 🍣,#garaje #wanderlust,coches,coches,viajes,True,micro,bajo,False,
4265,pasaporte en Amsterdam. que locura 🍜,#Random,viajes,viajes,,False,micro,medio,False,Amsterdam
4266,literalmente pala nueva para el padel; luego sin filtros y con prisa y acabamos hablando de NBA 🎧,,deporte,deporte,,False,medium,medio,False,NBA
4267,Real Madrid: pala nueva para el padel y random pero necesario; tambien prueba de conduccion con lluvia,#CarLife #Futbol,deporte,deporte,coches,True,short,bajo,False,Real Madrid | Madrid
4268,si esto no es felicidad entonces nada boss facil hasta que deja de serlo sin planear demasiado,,musica,videojuegos,,False,short,bajo,True,
4269,que fantasía mision secundaria mas interesante que la principal en ibiza con silla,#playstation,videojuegos,videojuegos,,False,short,medio,False,PlayStation | Ibiza
4270,,,videojuegos,videojuegos,,False,medium,bajo,False,
4271,"ruta corta por carreteras secundarias, literalmente obsesionado",#roadtrip,coches,coches,,False,micro,bajo,False,
4272,"bro literalmente tren a Sevilla, auriculares puestos y playlist eterna top xd",#Musica,viajes,viajes,musica,True,short,bajo,False,
4273,"me desperte pensando en esto: peaje, lluvia y vistas brutales desde el coche camino a Berlin muy de hoy se tenia que decir 🍜",#Escapada #Garaje #RoadTrip #Life,viajes,viajes,coches,True,short,bajo,False,Berlin
4274,mini update: jugando al Twitch escuchando Aitana hasta que se fue el lag que locura estoy living,#Aesthetic,musica,musica,videojuegos,True,short,bajo,False,Twitch | Aitana
4275,"plan improvisado: gasolina carisima pero habia ganas, ns q decir jaja",#Racing#CarLife,coches,coches,,False,short,medio,False,
4276,nadie me preparo para curvas suaves con musica de fondo con ganas de repetir 🐶,#roadtrip #ruta,deporte,coches,,False,short,bajo,True,
4277,"me desperte pensando en esto: restaurante pequeno encontrado de casualidad. Entre arroz, mensajes sin responder y paella, el plan quedo raro pero top; tambien vuelo temprano con cafe dudoso 🔥",,cocina,cocina,viajes,True,long,bajo,False,paella
4278,viaje en coche por la costa top 🏁,#racing #update,viajes,viajes,coches,True,micro,medio,False,
4279,"baño rapido, toalla mojada y temazo de Spotify bro esto esta increible",#Pop,musica,musica,playa,True,short,medio,False,Spotify
4280,hoy tocaba modo carrera en GTA mientras suena Bizarrap de fondo asi si,#domingo #gg #fifa,musica,musica,videojuegos,True,micro,medio,False,Bizarrap | FIFA | GTA
4281,"xbox aparecio en el plan: modo carrera mientras suena musica de fondo, con el movil sin bateria, auriculares incluido",#fifa,videojuegos,videojuegos,,False,medium,bajo,False,FIFA | Xbox
4282,en bucle nadie me preparo para vacaciones con musica muy de hoy!!!,#wanderlust #aventura #chill #costa #atardecer,viajes,viajes,playa,True,micro,medio,False,
4283,"me desperte pensando en esto: road trip en porsche por alicante con paradas random y playlist alta, sin planear demasiado random pero necesario",#Mood,coches,coches,viajes,True,medium,bajo,False,Porsche
4284,"porsche y camara, top 🏋️",#Life#Drive,coches,coches,,False,micro,alto,False,Porsche
4285,"si esto no es felicidad entonces nada escapada a maspalomas con baño rapido, hotel lejos y caminata por la costa top",#Calas,viajes,playa,viajes,True,short,medio,True,Maspalomas
4286,,#FIFA#Temazo#Musica,videojuegos,videojuegos,musica,True,short,bajo,False,FIFA
4287,hoy tocaba noche de mando asi si 💀 jajaja,#musica,musica,musica,videojuegos,True,micro,bajo,False,
